Unnamed: 0,propagation_type,max_noise,firstPathAmp1,firstPathAmp2,firstPathAmp3,stdNoise,maxGrowthCIR,rxPreamCount,firstPath,LDE_PPINDX,LDE_PPAMPL,first_path_power,first_ratio,index_diff,skewness
2570,2,1284,14750,16623,14604,60,12116,1039,750,752,16622,-85.60711292,-3.513493881,-2,0.693753527285158
2571,2,1027,16373,18027,13714,40,13083,963,745,747,18026,-84.51533897,-3.414985903,-2,-0.276133609
2572,2,1120,15765,16158,11930,52,12380,1039,746,748,16157,-85.96022742,-3.960222174,-2,-0.684655471
2573,2,1218,10143,17104,16331,48,11500,898,744,746,17103,-84.62610178,-3.572652712,-2,-0.674594506
2574,2,1223,17123,17067,10992,48,12105,918,748,751,17122,-84.54309211,-3.52098569,-3,-0.706905868
2575,2,1409,17083,14928,9952,60,12537,1039,745,748,17082,-86.22263383,-4.277358396,-3,-0.441117182
2576,2,1316,12937,17029,15118,52,11158,903,751,753,17028,-84.52110434,-3.288312167,-2,-0.080597009
2577,2,1233,10461,17553,16900,52,12606,1039,744,746,17552,-85.6318291,-3.710390442,-2,-0.685092623
2578,2,1228,13219,17448,14394,52,11977,1039,744,746,17447,-85.73677927,-3.593048074,-2,0.4837110824741831
2579,2,701,11447,15896,14085,32,9828,1039,743,745,15895,-86.45230623,-3.449746024,-2,-0.222924578
2580,2,1320,16135,17296,12612,52,11956,916,745,747,17295,-84.44332512,-3.386373974,-2,-0.531201365
2581,2,1127,15264,17713,14396,44,12361,929,750,752,17712,-84.35668791,-3.322008953,-2,0.510006228367585
2582,2,1123,17089,14915,8338,48,12790,1039,750,753,17088,-86.43808291,-4.579576662,-3,-0.530360238
2583,2,1204,13853,17403,14719,44,11758,906,746,748,17402,-84.39130948,-3.357179352,-2,0.5369971001815145
2584,2,1128,16110,17603,13092,44,12484,923,747,749,17602,-84.37703499,-3.441637837,-2,-0.386488469
2585,2,1214,15245,17396,14074,44,12232,906,747,749,17395,-84.26088249,-3.398392522,-2,0.3427863004502406
2586,2,1128,16952,18040,13484,44,13341,953,745,747,18039,-84.35020757,-3.425332659,-2,-0.544442172
2587,2,1327,14736,18008,15387,52,12813,948,748,750,18007,-84.39526827,-3.34070905,-2,0.5963936240269012
2588,2,833,13144,17615,15569,32,12010,922,749,751,17614,-84.45856319,-3.36447411,-2,-0.103365306
2589,2,1231,12835,16587,15476,48,11247,890,746,748,16586,-84.43672133,-3.364387412,-2,-0.452096952
2590,2,867,15538,16106,14853,40,12413,1039,751,753,16105,-85.52028295,-3.531838818,-2,-0.113754584
2591,2,1101,15945,17352,13328,40,12112,905,748,750,17351,-84.25210655,-3.356392849,-2,-0.348693537
2592,2,1119,13899,16629,16202,52,13016,1039,746,748,16628,-85.45595056,-3.673514272,-2,-0.640444299
2593,2,852,15603,17464,13045,36,13129,1039,747,749,17463,-85.53733651,-3.7924413,-2,-0.190270874
2594,2,1041,13842,17655,15555,44,13214,1039,745,747,17654,-85.3792444,-3.662375739,-2,0.1235262826456339
2595,2,1028,12564,17161,15552,40,11959,903,745,747,17160,-84.4687918,-3.537084711,-2,-0.347951039
2596,2,1129,15983,17190,13095,44,12485,907,750,752,17189,-84.33417952,-3.551018505,-2,-0.454516838
2597,2,855,16728,17722,13163,36,13307,1039,750,752,17721,-85.25345237,-3.56704225,-2,-0.57281696
2598,2,1126,15139,17085,14266,44,11805,899,746,748,17084,-84.24417876,-3.294744102,-2,0.4273442926729667
2599,2,866,13309,16143,16535,40,13012,1039,750,751,16534,-85.58280779,-3.799036645,-1,-0.667862884
2600,2,921,16671,17160,11546,36,11815,908,743,745,17159,-84.44552837,-3.413247921,-2,-0.687487006
2601,2,1130,15705,17097,13377,44,12178,887,749,751,17096,-84.16784156,-3.47022812,-2,-0.29655717
2602,2,1436,16054,18355,14486,56,14032,978,749,751,18354,-84.52161844,-3.591136368,-2,0.2270218047534254
2603,2,1042,11969,17587,15094,44,11695,1039,751,753,17586,-85.77474216,-3.527532735,-2,-0.136718597
2604,2,1128,16727,17563,12969,48,13187,1039,750,752,17562,-85.31452901,-3.588777382,-2,-0.615392021
2605,2,867,14509,16894,14733,40,12939,1039,746,748,16893,-85.57153988,-3.763335316,-2,0.684166888764789
2606,2,1310,16232,17490,11928,56,13113,1039,743,745,17489,-85.57961524,-3.829424166,-2,-0.562022035
2607,2,1125,16780,17254,13700,48,13305,1039,743,745,17253,-85.25458995,-3.567527046,-2,-0.659411478
2608,2,1128,13581,17532,16624,48,13532,1039,749,751,17531,-85.24772644,-3.634134644,-2,-0.557063527
2609,2,1411,17018,15362,11268,60,12806,1039,744,747,17017,-85.95603197,-4.10295526,-3,-0.466375452
2610,2,949,14829,17620,14104,40,12823,1039,744,746,17619,-85.47332946,-3.626014199,-2,0.5877226431792583
2611,2,927,13184,16620,15537,36,11650,896,744,746,16619,-84.41861127,-3.440809591,-2,-0.417006801
2612,2,1321,15625,17282,13626,52,12144,918,743,745,17281,-84.40270099,-3.394564216,-2,-0.113958223
2613,2,1121,12768,15988,16428,52,12651,1039,745,746,16427,-85.72316331,-3.817200184,-1,-0.668732032
2614,2,1314,16432,18374,14518,52,14178,971,746,748,18373,-84.38479831,-3.561662697,-2,0.008893089059916
2615,2,1283,16414,16155,11593,60,12621,1039,743,746,16413,-85.87539385,-3.959119832,-3,-0.699856912
2616,2,828,14634,16777,14347,32,11392,885,745,747,16776,-84.24884811,-3.281081717,-2,0.6701278603023791
2617,2,1036,16833,17509,13018,44,13453,1039,748,750,17508,-85.29770056,-3.658680298,-2,-0.645613688
2618,2,1314,17673,15081,8773,56,13303,1039,745,748,17672,-86.20131078,-4.513595001,-3,-0.460723484
2619,2,1044,15935,15905,14520,48,12754,1039,749,752,15934,-85.54273838,-3.671990819,-3,-0.70601148
2620,2,1124,17307,15156,9698,48,13075,1039,746,749,17306,-86.15542477,-4.392630052,-3,-0.47551307
2621,2,853,16399,17730,13621,36,13099,1039,744,746,17729,-85.24411087,-3.489280608,-2,-0.400281003
2622,2,1315,16455,17963,13369,56,13213,1039,745,747,17962,-85.22520108,-3.508003743,-2,-0.391833095
2623,2,1024,14348,17741,15013,40,12461,917,749,751,17740,-84.29000802,-3.403249531,-2,0.5998508623453215
2624,2,1136,15718,17888,14166,48,12948,1039,748,750,17887,-85.25032979,-3.445145007,-2,0.1999705805843569
2625,2,924,16396,16371,9660,36,11681,889,749,752,16395,-84.75356785,-3.855432136,-3,-0.707073787
2626,2,926,14649,17034,14357,36,11804,893,747,749,17033,-84.26910406,-3.377466153,-2,0.6757861935349312
2627,2,1130,16385,15806,13725,52,12684,1039,748,751,16384,-85.61012298,-3.715473625,-3,-0.573285424
2628,2,1121,16420,16373,9503,44,11665,889,743,746,16419,-84.76844889,-3.864360367,-3,-0.70699585
2629,2,924,14891,16670,14382,36,11772,888,745,747,16669,-84.24730544,-3.392647924,-2,0.566994480958314
2630,2,1225,16733,17373,13548,52,13258,1039,750,752,17372,-85.2636379,-3.561206355,-2,-0.630272795
2631,2,1216,17601,16688,11924,52,13261,1039,743,746,17600,-85.46630898,-3.764860043,-3,-0.636421717
2632,2,1115,16670,15761,9854,52,13151,1039,750,753,16669,-86.15464759,-4.41702368,-3,-0.659417608
2633,2,1025,15336,18026,14573,40,13191,952,744,746,18025,-84.4637434,-3.498880898,-2,0.5689751983283016
2634,2,1123,15237,16018,15231,52,12812,1039,751,753,16017,-85.52460994,-3.673567549,-2,0.7069670149956772
2635,2,1235,17120,18242,13556,48,14184,973,748,750,18241,-84.44939035,-3.610220031,-2,-0.543537376
2636,2,1047,16650,15726,12458,48,12991,1039,743,746,16649,-85.77893801,-3.988152149,-3,-0.569695512
2637,2,1313,16236,17402,11639,56,13177,1039,744,746,17401,-85.63953612,-3.910489894,-2,-0.592406608
2638,2,1327,12745,17336,15920,48,12298,899,748,750,17335,-84.293527,-3.521777314,-2,-0.429675794
2639,2,1177,15918,18093,14424,48,13569,1039,751,753,18092,-85.13269066,-3.5309574,-2,0.2226082013864177
2640,2,1142,15490,17703,14187,48,13043,1039,744,746,17702,-85.32510106,-3.55166431,-2,0.3043741823238078
2641,2,1135,16071,17151,13108,44,12503,905,749,751,17150,-84.30406552,-3.546335512,-2,-0.501324395
2642,2,1134,17423,16424,11903,48,13026,1039,750,753,17422,-85.55931058,-3.780209632,-3,-0.616449974
2643,2,1082,16223,17594,11946,44,10239,975,745,747,17593,-85.00435115,-2.731933525,-2,-0.538755296
2644,2,924,17682,16445,9445,36,12521,927,750,753,17681,-84.83596891,-3.875863642,-3,-0.645911639
2645,2,784,15939,16628,10773,36,12821,1039,743,745,16627,-85.99595641,-4.14796372,-2,-0.670408585
2646,2,1277,18011,15664,9068,52,13190,1039,748,751,18010,-85.95993064,-4.235166907,-3,-0.508809441
2647,2,1132,17769,15318,9334,48,13199,1039,743,746,17768,-86.05749516,-4.335693756,-3,-0.461882949
2648,2,1229,12084,16664,15951,48,11583,888,745,747,16663,-84.42502501,-3.500075521,-2,-0.641100465
2649,2,1227,11506,18105,17107,48,13007,961,744,746,18104,-84.65750718,-3.549910088,-2,-0.645000524
2650,2,1037,16868,17560,11236,44,13227,1039,750,752,17559,-85.53423254,-3.821634384,-2,-0.675577951
2651,2,1132,18034,17405,9679,44,13453,965,747,750,18033,-84.87612345,-3.878867873,-3,-0.692596469
2652,2,1232,17583,16491,9666,48,12623,924,750,753,17582,-84.79332032,-3.896605985,-3,-0.655925763
2653,2,1029,11973,16813,15966,40,11823,887,750,752,16812,-84.39736573,-3.571269492,-2,-0.622649868
2654,2,1223,11162,16744,16285,48,11774,886,747,749,16743,-84.45693474,-3.622599884,-2,-0.689693239
2655,2,895,12469,17416,15859,32,11866,893,750,752,17415,-84.27260554,-3.403719066,-2,-0.417868774
2656,2,1003,12115,17102,15886,36,11554,885,747,749,17101,-84.31021117,-3.403768652,-2,-0.537157818
2657,2,1004,16480,17376,12477,36,12458,904,747,749,17375,-84.2649538,-3.501167714,-2,-0.614413381
2658,2,1230,16405,17471,13250,48,12489,914,744,746,17470,-84.23876085,-3.390212855,-2,-0.524154262
2659,2,1119,15700,16399,13546,44,11433,874,743,745,16398,-84.15600793,-3.31248057,-2,-0.535437742
2660,2,1019,16896,18002,13605,40,13400,944,750,752,18001,-84.26772011,-3.444427473,-2,-0.525688771
2661,2,1312,14988,17290,14488,56,12712,1039,747,749,17289,-85.44839036,-3.563317518,-2,0.6191066787640696
2662,2,1105,15665,17880,14756,40,12459,933,750,752,17879,-84.23097957,-3.193277813,-2,0.4611848681227763
2663,2,826,14881,16563,14279,32,11238,877,751,753,16562,-84.18107814,-3.233075813,-2,0.5070134514428194
2664,2,1000,15141,17849,14968,36,12212,919,750,752,17848,-84.16082525,-3.167482244,-2,0.6979976509085437
2665,2,1030,14849,17274,14334,40,11726,890,751,753,17273,-84.15833088,-3.267128908,-2,0.6224767145097404
2666,2,925,13627,17130,14771,36,10923,888,746,748,17129,-84.30397254,-3.124231826,-2,0.3951158344757394
2667,2,1129,17651,15278,9400,48,12872,1039,746,749,17650,-86.08597548,-4.2552241,-3,-0.467067204
2668,2,1133,17878,16272,11118,48,13066,1039,749,752,17877,-85.60191218,-3.836127026,-3,-0.546202387
2669,2,927,16519,16613,12104,36,11411,885,748,750,16612,-84.28666878,-3.326139679,-2,-0.706048136
2670,2,867,16676,15799,13166,40,12698,1039,747,750,16675,-85.64487718,-3.755018723,-3,-0.528219152
2671,2,1325,15963,16624,13616,52,11648,881,748,750,16623,-84.11693073,-3.285025444,-2,-0.570577743
2672,2,858,15502,16992,14508,36,12626,1039,749,751,16991,-85.41279919,-3.498245354,-2,0.2386967713215075
2673,2,952,15239,16554,15035,44,12570,1039,746,748,16553,-85.45534196,-3.521483048,-2,0.6587127692149616
2674,2,1202,15282,17125,14099,44,11412,884,747,749,17124,-84.09215067,-3.141822261,-2,0.2595194598227731
2675,2,1217,14700,16878,14416,44,11509,885,746,748,16877,-84.20376349,-3.280373242,-2,0.6719066187041395
2676,2,856,15126,17832,14418,36,13103,1039,745,747,17831,-85.32482743,-3.571323148,-2,0.5862754335953164
2677,2,826,16836,17097,11446,32,11972,906,747,749,17096,-84.41978767,-3.463990062,-2,-0.701785056
2678,2,786,16563,15917,13717,36,12868,1039,750,753,16562,-85.55415165,-3.722050483,-3,-0.560928551
2679,2,829,15048,16494,14276,32,11499,874,747,749,16493,-84.13501115,-3.316482495,-2,0.3519781905458828
2680,2,922,13773,16410,14959,36,10980,871,750,752,16409,-84.22771224,-3.238471799,-2,0.1223219874224487
2681,2,784,16742,16183,10669,36,12790,1039,750,753,16741,-85.93319567,-4.074689426,-3,-0.685106922
2682,2,1116,16264,17683,13604,44,12090,913,745,747,17682,-84.15829878,-3.178245499,-2,-0.352353082
2683,2,1128,15426,17154,13791,44,11798,888,746,748,17153,-84.15040455,-3.305328419,-2,0.0338531252055689
2684,2,1135,15584,17495,13684,48,12814,1039,745,747,17494,-85.43242398,-3.58205949,-2,0.0035350629742175
2685,2,949,14052,17883,16070,40,12927,1039,744,746,17882,-85.20646329,-3.394229088,-2,-0.065422579
2686,2,1227,10436,17242,16416,48,12131,904,747,749,17241,-84.59594694,-3.71664362,-2,-0.667963624
2687,2,1038,15669,16546,13444,48,12495,1039,743,745,16545,-85.65115179,-3.691302709,-2,-0.475463137
2688,2,828,15569,17154,13453,32,12028,889,744,746,17153,-84.1889889,-3.417987137,-2,-0.17352893
2689,2,1124,15674,16913,13940,44,11610,887,743,745,16912,-84.11882238,-3.213771446,-2,-0.200504482
2690,2,780,15546,16521,15086,36,12629,1039,748,750,16520,-85.39704906,-3.483527008,-2,0.4067770039988093
2691,2,761,16072,17370,14105,32,13121,1039,747,749,17369,-85.30002417,-3.552481842,-2,-0.244626965
2692,2,762,14012,17877,14292,32,10615,1039,748,750,17876,-85.52787303,-2.859861323,-2,0.6937032024177457
2693,2,831,16927,17011,11122,32,11974,886,750,752,17010,-84.27019919,-3.509016551,-2,-0.706614338
2694,2,1222,17516,17753,12458,52,13541,1039,745,747,17752,-85.19708904,-3.586384735,-2,-0.702115448
2695,2,997,16370,17306,13049,36,11860,894,744,746,17305,-84.11765268,-3.236848456,-2,-0.570412922
2696,2,951,15764,15935,14228,44,12370,1039,743,745,15934,-85.62125824,-3.617743543,-2,-0.680876238
2697,2,1219,14617,17379,14259,44,11098,910,744,746,17378,-84.38350626,-3.06022488,-2,0.6722941847764063
2698,2,960,16127,16174,9694,44,12731,1039,750,752,16173,-86.20895772,-4.330371209,-2,-0.706980326
2699,2,1141,17721,16683,12055,48,13333,1039,747,750,17720,-85.42363466,-3.745701761,-3,-0.614088555
2700,2,1137,15479,17518,13687,48,11665,1039,748,750,17517,-85.44645259,-3.188088337,-2,0.0787639991581349
2701,2,944,16359,16976,14250,40,12995,1039,747,749,16975,-85.30067169,-3.511222841,-2,-0.561803943
2702,2,997,14643,17474,14535,36,11926,898,744,746,17473,-84.1962083,-3.30072888,-2,0.7037673818480941
2703,2,1032,12057,18258,17085,40,13007,966,745,747,18257,-84.60112265,-3.448450783,-2,-0.607583427
2704,2,1225,16004,17819,14098,52,12886,1039,745,747,17818,-85.2238974,-3.397866985,-2,-0.029941161
2705,2,923,15326,16629,13933,36,11261,876,750,752,16628,-84.13487553,-3.205662252,-2,-0.040857569
2706,2,826,13676,17684,15742,32,12297,918,751,753,17683,-84.2903501,-3.336587473,-2,-0.037869154
2707,2,1119,16098,16104,11609,52,9658,1039,747,749,16103,-85.95149482,-2.873155144,-2,-0.707102523
2708,2,1328,15694,17443,13857,48,11708,903,744,746,17442,-84.17634397,-3.15251536,-2,-0.030044031
2709,2,1221,14888,17309,14612,52,12942,1039,745,747,17308,-85.44082889,-3.633631157,-2,0.6796851858985811
2710,2,863,16136,16647,10543,40,12957,1039,743,745,16646,-85.98222043,-4.180053325,-2,-0.689035067
2711,2,1120,15576,16761,13521,44,11550,883,744,746,16760,-84.19895101,-3.310656048,-2,-0.314814674
2712,2,1328,16541,18118,13929,52,13539,956,745,747,18117,-84.37066204,-3.482469337,-2,-0.291606237
2713,2,1120,14637,16440,14854,52,12042,1039,744,746,16439,-85.61945468,-3.499229217,-2,0.668640926083547
2714,2,1335,16590,16372,11628,52,11704,898,748,751,16589,-84.52015068,-3.543066336,-3,-0.702301478
2715,2,1427,15472,16594,13822,56,11709,896,743,745,16593,-84.32939716,-3.373534291,-2,-0.228192277
2716,2,1120,12802,16129,16439,52,12907,1039,748,749,16438,-85.68698588,-3.868027296,-1,-0.688349133
2717,2,1124,16288,15924,11641,52,12703,1039,744,747,16287,-85.9439736,-4.055824898,-3,-0.691357534
2718,2,1026,15259,17731,14288,40,12869,924,749,751,17730,-84.32488712,-3.511994971,-2,0.4766545255103578
2719,2,1046,16300,17375,10875,44,13638,1039,749,751,17374,-85.74004327,-4.16033844,-2,-0.632133658
2720,2,1127,17126,16283,13305,48,13243,1039,748,751,17125,-85.43672634,-3.729378443,-3,-0.569428594
2721,2,1123,14619,18109,14991,44,13592,951,751,753,18108,-84.48916235,-3.663484932,-2,0.677256827881016
2722,2,1320,17316,15422,11825,56,13820,1039,747,750,17315,-85.79313741,-4.271006154,-3,-0.358412285
2723,2,788,16653,16646,13800,36,12940,1039,744,747,16652,-85.38161267,-3.573743747,-3,-0.707092379
2724,2,1230,13223,17376,16791,52,13164,1039,751,753,17375,-85.30154837,-3.568215418,-2,-0.653615772
2725,2,926,16138,16638,13119,36,12247,893,747,749,16637,-84.27832396,-3.546691228,-2,-0.652635105
2726,2,926,15457,17640,14014,36,12488,927,746,748,17639,-84.38140917,-3.409842647,-2,0.2436987327173145
2727,2,1035,12524,16620,15875,40,12021,892,745,747,16619,-84.41981699,-3.617025141,-2,-0.615489506
2728,2,1026,17659,17362,11570,40,13573,952,745,748,17658,-84.60869453,-3.767813314,-3,-0.701157378
2729,2,1322,16724,17642,13571,56,13353,1039,746,748,17641,-85.20870904,-3.537285837,-2,-0.562939755
2730,2,1230,12323,18190,17145,48,13808,957,751,753,18189,-84.48579822,-3.673966514,-2,-0.61944859
2731,2,1320,17292,17776,12755,52,13690,954,747,749,17775,-84.45290534,-3.631071586,-2,-0.682893076
2732,2,1070,15801,15838,15063,52,13006,1039,748,750,15837,-85.48453133,-3.698757139,-2,-0.701412465
2733,2,1233,14222,18372,15542,48,14193,975,751,753,18371,-84.62163931,-3.767388283,-2,0.4115347345843719
2734,2,1225,17499,16324,11920,52,13408,1039,745,748,17498,-85.56062119,-3.907049519,-3,-0.582271528
2735,2,1233,16035,17680,13402,48,13237,929,748,750,17679,-84.3836571,-3.646337767,-2,-0.273841972
2736,2,1044,14347,15820,16022,48,13166,1039,745,746,16021,-85.57255305,-3.839879869,-1,-0.668478949
2737,2,832,11956,16706,15822,32,11862,883,750,752,16705,-84.41311751,-3.640581903,-2,-0.610947117
2738,2,1129,17136,15826,11897,48,13287,1039,748,751,17135,-85.74132807,-4.048385735,-3,-0.527933205
2739,2,1194,16127,16912,14587,56,13305,1039,751,753,16911,-85.30060024,-3.613537341,-2,-0.373203817
2740,2,1430,12343,17908,16029,56,12706,940,750,752,17907,-84.59947748,-3.582108179,-2,-0.373180516
2741,2,1229,17673,16062,10891,52,13345,1039,744,747,17672,-85.72051804,-4.04649213,-3,-0.546249995
2742,2,1219,15595,16948,12603,52,13139,1039,749,751,16947,-85.71838985,-3.976801291,-2,-0.424156283
2743,2,1287,14837,16329,15957,60,13315,1039,750,752,16328,-85.40179299,-3.717993009,-2,-0.529011564
2744,2,952,16585,15684,9797,44,13252,1039,744,747,16584,-86.19923907,-4.494841656,-3,-0.659887636
2745,2,1119,15874,16426,13086,44,12038,888,747,749,16425,-84.33067161,-3.573054952,-2,-0.632243597
2746,2,1293,15079,16652,14858,60,12901,1039,744,746,16651,-85.49638272,-3.675404784,-2,0.6667219876948122
2747,2,1217,12384,16499,15599,48,11428,881,747,749,16498,-84.4158461,-3.501129512,-2,-0.571930177
2748,2,1212,17366,16321,12754,52,13353,1039,749,752,17365,-85.46541017,-3.793986972,-3,-0.56147394
2749,2,1320,14924,17913,14690,48,13066,931,744,746,17912,-84.3443023,-3.531834485,-2,0.6936427750458449
2750,2,1036,16442,17237,10365,44,13503,1039,750,752,17236,-85.81000188,-4.18709287,-2,-0.671693698
2751,2,1028,16197,16677,12952,40,12491,896,749,751,16676,-84.31448175,-3.639392898,-2,-0.66273102
2752,2,1122,15853,16664,13198,44,12128,886,746,748,16663,-84.24792467,-3.542241378,-2,-0.551271344
2753,2,1029,16405,16706,14623,48,13616,1039,749,751,16705,-85.28249571,-3.69577945,-2,-0.650669996
2754,2,1129,15398,16705,14078,44,12219,895,744,746,16704,-84.26737749,-3.506372699,-2,-0.006060695
2755,2,1032,13534,16883,17017,44,13784,1039,751,752,17016,-85.3068616,-3.773402558,-1,-0.703440523
2756,2,1224,16909,17292,11145,48,13102,929,743,745,17291,-84.62300321,-3.841164141,-2,-0.697279927
2757,2,952,17742,16264,11359,40,13392,1039,744,747,17741,-85.59999665,-3.941239365,-3,-0.554665186
2758,2,1226,15412,17742,14184,48,12797,920,749,751,17741,-84.27495762,-3.475382033,-2,0.3579832442789287
2759,2,823,14818,16778,14276,32,11730,881,744,746,16777,-84.18837501,-3.386936226,-2,0.5746331054285697
2760,2,1195,16561,15881,9822,56,13339,1039,746,749,16560,-86.15781693,-4.48183797,-3,-0.680477205
2761,2,1523,17955,16937,11198,60,13686,966,749,752,17954,-84.80880156,-3.877123648,-3,-0.645497375
2762,2,1292,16627,16571,13586,60,12815,1039,750,753,16626,-85.43568967,-3.585664091,-3,-0.706282686
2763,2,1028,14961,16881,13885,40,11757,893,747,749,16880,-84.32617728,-3.417212548,-2,0.3288447973292569
